2025-05-21 18:04:18.313 UTC | INFO     | apscheduler.scheduler     | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-05-21 18:17:12.533 UTC | INFO     | app.app                   | CACHE STORE: Storing power for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:12.536 UTC | INFO     | app.app                   | Force refresh requested for ctd (m204). Bypassing cache.
2025-05-21 18:17:12.536 UTC | INFO     | app.app                   | Attempting local load for ctd (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:12.736 UTC | INFO     | app.app                   | CACHE STORE: Storing ctd for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:12.738 UTC | INFO     | app.app                   | Force refresh requested for weather (m204). Bypassing cache.
2025-05-21 18:17:12.738 UTC | INFO     | app.app                   | Attempting local load for weather (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:12.764 UTC | INFO     | app.app                   | CACHE STORE: Storing weather for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:12.764 UTC | INFO     | app.app                   | Force refresh requested for waves (m204). Bypassing cache.
2025-05-21 18:17:12.764 UTC | INFO     | app.app                   | Attempting local load for waves (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:12.790 UTC | INFO     | app.app                   | CACHE STORE: Storing waves for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:12.790 UTC | INFO     | app.app                   | Force refresh requested for ais (m204). Bypassing cache.
2025-05-21 18:17:12.791 UTC | INFO     | app.app                   | Attempting local load for ais (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:12.807 UTC | INFO     | app.app                   | CACHE STORE: Storing ais for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:12.807 UTC | INFO     | app.app                   | Force refresh requested for errors (m204). Bypassing cache.
2025-05-21 18:17:12.807 UTC | INFO     | app.app                   | Attempting local load for errors (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:12.807 UTC | INFO     | app.app                   | CACHE STORE: Storing errors for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:12.921 UTC | INFO     | app.app                   | --- Debugging Template Context ---
2025-05-21 18:17:12.921 UTC | INFO     | app.app                   | Type of power_info: <class 'dict'>
2025-05-21 18:17:12.921 UTC | INFO     | app.app                   | Keys in power_info: ['values', 'latest_timestamp_str', 'time_ago_str']
2025-05-21 18:17:12.921 UTC | INFO     | app.app                   | Type of power_info['values']: <class 'dict'>
2025-05-21 18:17:12.921 UTC | INFO     | app.app                   | Keys in power_info['values']: ['BatteryWattHours', 'SolarInputWatts', 'PowerDrawWatts', 'NetPowerWatts', 'Timestamp']
2025-05-21 18:17:13.008 UTC | INFO     | app.app                   | Force refresh requested for power (m204). Bypassing cache.
2025-05-21 18:17:13.008 UTC | INFO     | app.app                   | Attempting local load for power (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:13.019 UTC | INFO     | app.app                   | CACHE STORE: Storing power for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:13.031 UTC | INFO     | app.app                   | Force refresh requested for ctd (m204). Bypassing cache.
2025-05-21 18:17:13.031 UTC | INFO     | app.app                   | Attempting local load for ctd (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:13.216 UTC | INFO     | app.app                   | CACHE STORE: Storing ctd for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:13.264 UTC | INFO     | app.app                   | Latitude/Longitude not provided for forecast. Attempting to infer from telemetry for mission m204.
2025-05-21 18:17:13.264 UTC | INFO     | app.app                   | Force refresh requested for telemetry (m204). Bypassing cache.
2025-05-21 18:17:13.264 UTC | INFO     | app.app                   | Attempting local load for telemetry (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:13.316 UTC | INFO     | app.app                   | CACHE STORE: Storing telemetry for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:13.325 UTC | INFO     | app.app                   | Inferred location for mission m204: Lat=45.59302324, Lon=-61.95577816
2025-05-21 18:17:13.325 UTC | INFO     | app.core.forecast         | Attempting to fetch marine forecast from: https://api.open-meteo.com/v1/marine?latitude=45.59302324&longitude=-61.95577816&hourly=wave_height,wave_direction,wave_period,windspeed_10m,winddirection_10m,ocean_current_velocity,ocean_current_direction,weathercode,temperature_2m,precipitation&timezone=GMT
2025-05-21 18:17:14.160 UTC | WARNING  | app.core.forecast         | HTTPStatusError when fetching https://api.open-meteo.com/v1/marine: 404 - Client error '404 Not Found' for url 'https://api.open-meteo.com/v1/marine?latitude=45.59302324&longitude=-61.95577816&hourly=wave_height%2Cwave_direction%2Cwave_period%2Cwindspeed_10m%2Cwinddirection_10m%2Cocean_current_velocity%2Cocean_current_direction%2Cweathercode%2Ctemperature_2m%2Cprecipitation&timezone=GMT'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:14.160 UTC | WARNING  | app.core.forecast         | Marine forecast API returned 404 for lat=45.59302324, lon=-61.95577816. Falling back to general forecast.
2025-05-21 18:17:14.160 UTC | INFO     | app.core.forecast         | Attempting to fetch general forecast from: https://api.open-meteo.com/v1/forecast?latitude=45.59302324&longitude=-61.95577816&hourly=temperature_2m,weathercode,precipitation,windspeed_10m,winddirection_10m&timezone=GMT
2025-05-21 18:17:14.794 UTC | INFO     | app.app                   | Force refresh requested for waves (m204). Bypassing cache.
2025-05-21 18:17:14.794 UTC | INFO     | app.app                   | Attempting local load for waves (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:14.801 UTC | INFO     | app.app                   | CACHE STORE: Storing waves for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:14.817 UTC | INFO     | app.app                   | Force refresh requested for weather (m204). Bypassing cache.
2025-05-21 18:17:14.817 UTC | INFO     | app.app                   | Attempting local load for weather (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:14.840 UTC | INFO     | app.app                   | CACHE STORE: Storing weather for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:20.629 UTC | INFO     | app.app                   | Force refresh requested for power (m204). Bypassing cache.
2025-05-21 18:17:20.629 UTC | INFO     | app.app                   | Attempting local load for power (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:20.659 UTC | INFO     | app.app                   | CACHE STORE: Storing power for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:20.662 UTC | INFO     | app.app                   | Force refresh requested for ctd (m204). Bypassing cache.
2025-05-21 18:17:20.662 UTC | INFO     | app.app                   | Attempting local load for ctd (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.118 UTC | INFO     | app.app                   | CACHE STORE: Storing ctd for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.124 UTC | INFO     | app.app                   | Force refresh requested for weather (m204). Bypassing cache.
2025-05-21 18:17:21.124 UTC | INFO     | app.app                   | Attempting local load for weather (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.150 UTC | INFO     | app.app                   | CACHE STORE: Storing weather for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.150 UTC | INFO     | app.app                   | Force refresh requested for waves (m204). Bypassing cache.
2025-05-21 18:17:21.150 UTC | INFO     | app.app                   | Attempting local load for waves (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.150 UTC | INFO     | app.app                   | CACHE STORE: Storing waves for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.150 UTC | INFO     | app.app                   | Force refresh requested for ais (m204). Bypassing cache.
2025-05-21 18:17:21.150 UTC | INFO     | app.app                   | Attempting local load for ais (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.180 UTC | INFO     | app.app                   | CACHE STORE: Storing ais for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.180 UTC | INFO     | app.app                   | Force refresh requested for errors (m204). Bypassing cache.
2025-05-21 18:17:21.181 UTC | INFO     | app.app                   | Attempting local load for errors (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.186 UTC | INFO     | app.app                   | CACHE STORE: Storing errors for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.285 UTC | INFO     | app.app                   | --- Debugging Template Context ---
2025-05-21 18:17:21.285 UTC | INFO     | app.app                   | Type of power_info: <class 'dict'>
2025-05-21 18:17:21.285 UTC | INFO     | app.app                   | Keys in power_info: ['values', 'latest_timestamp_str', 'time_ago_str']
2025-05-21 18:17:21.285 UTC | INFO     | app.app                   | Type of power_info['values']: <class 'dict'>
2025-05-21 18:17:21.286 UTC | INFO     | app.app                   | Keys in power_info['values']: ['BatteryWattHours', 'SolarInputWatts', 'PowerDrawWatts', 'NetPowerWatts', 'Timestamp']
2025-05-21 18:17:21.419 UTC | INFO     | app.app                   | Force refresh requested for power (m204). Bypassing cache.
2025-05-21 18:17:21.419 UTC | INFO     | app.app                   | Attempting local load for power (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.440 UTC | INFO     | app.app                   | CACHE STORE: Storing power for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.463 UTC | INFO     | app.app                   | Force refresh requested for weather (m204). Bypassing cache.
2025-05-21 18:17:21.464 UTC | INFO     | app.app                   | Attempting local load for weather (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.498 UTC | INFO     | app.app                   | CACHE STORE: Storing weather for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.533 UTC | INFO     | app.app                   | Latitude/Longitude not provided for forecast. Attempting to infer from telemetry for mission m204.
2025-05-21 18:17:21.533 UTC | INFO     | app.app                   | Force refresh requested for telemetry (m204). Bypassing cache.
2025-05-21 18:17:21.533 UTC | INFO     | app.app                   | Attempting local load for telemetry (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:21.608 UTC | INFO     | app.app                   | CACHE STORE: Storing telemetry for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:21.634 UTC | INFO     | app.app                   | Inferred location for mission m204: Lat=45.59302324, Lon=-61.95577816
2025-05-21 18:17:21.640 UTC | INFO     | app.core.forecast         | Attempting to fetch marine forecast from: https://api.open-meteo.com/v1/marine?latitude=45.59302324&longitude=-61.95577816&hourly=wave_height,wave_direction,wave_period,windspeed_10m,winddirection_10m,ocean_current_velocity,ocean_current_direction,weathercode,temperature_2m,precipitation&timezone=GMT
2025-05-21 18:17:22.742 UTC | WARNING  | app.core.forecast         | HTTPStatusError when fetching https://api.open-meteo.com/v1/marine: 404 - Client error '404 Not Found' for url 'https://api.open-meteo.com/v1/marine?latitude=45.59302324&longitude=-61.95577816&hourly=wave_height%2Cwave_direction%2Cwave_period%2Cwindspeed_10m%2Cwinddirection_10m%2Cocean_current_velocity%2Cocean_current_direction%2Cweathercode%2Ctemperature_2m%2Cprecipitation&timezone=GMT'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:22.742 UTC | WARNING  | app.core.forecast         | Marine forecast API returned 404 for lat=45.59302324, lon=-61.95577816. Falling back to general forecast.
2025-05-21 18:17:22.742 UTC | INFO     | app.core.forecast         | Attempting to fetch general forecast from: https://api.open-meteo.com/v1/forecast?latitude=45.59302324&longitude=-61.95577816&hourly=temperature_2m,weathercode,precipitation,windspeed_10m,winddirection_10m&timezone=GMT
2025-05-21 18:17:23.378 UTC | INFO     | app.app                   | Force refresh requested for waves (m204). Bypassing cache.
2025-05-21 18:17:23.378 UTC | INFO     | app.app                   | Attempting local load for waves (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:23.396 UTC | INFO     | app.app                   | CACHE STORE: Storing waves for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:23.430 UTC | INFO     | app.app                   | Force refresh requested for ctd (m204). Bypassing cache.
2025-05-21 18:17:23.430 UTC | INFO     | app.app                   | Attempting local load for ctd (mission: m204) from default local path: C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:23.609 UTC | INFO     | app.app                   | CACHE STORE: Storing ctd for m204 (from Local (Default): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:28.680 UTC | INFO     | app.app                   | Force refresh requested for power (m204). Bypassing cache.
2025-05-21 18:17:28.680 UTC | INFO     | app.app                   | Attempting remote load for power (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:28.697 UTC | INFO     | app.app                   | Force refresh requested for ctd (m204). Bypassing cache.
2025-05-21 18:17:28.697 UTC | INFO     | app.app                   | Attempting remote load for ctd (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:28.712 UTC | INFO     | app.app                   | Force refresh requested for weather (m204). Bypassing cache.
2025-05-21 18:17:28.712 UTC | INFO     | app.app                   | Attempting remote load for weather (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:28.727 UTC | INFO     | app.app                   | Force refresh requested for waves (m204). Bypassing cache.
2025-05-21 18:17:28.727 UTC | INFO     | app.app                   | Attempting remote load for waves (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:28.748 UTC | INFO     | app.app                   | Force refresh requested for ais (m204). Bypassing cache.
2025-05-21 18:17:28.748 UTC | INFO     | app.app                   | Attempting remote load for ais (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:28.772 UTC | INFO     | app.app                   | Force refresh requested for errors (m204). Bypassing cache.
2025-05-21 18:17:28.772 UTC | INFO     | app.app                   | Attempting remote load for errors (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:28.863 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for weather (m204). Will try next path.
2025-05-21 18:17:28.863 UTC | INFO     | app.app                   | Attempting remote load for weather (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:28.876 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for ais (m204). Will try next path.
2025-05-21 18:17:28.876 UTC | INFO     | app.app                   | Attempting remote load for ais (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:28.892 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for power (m204). Will try next path.
2025-05-21 18:17:28.892 UTC | INFO     | app.app                   | Attempting remote load for power (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:28.912 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for errors (m204). Will try next path.
2025-05-21 18:17:28.912 UTC | INFO     | app.app                   | Attempting remote load for errors (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:28.934 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for ctd (m204). Will try next path.
2025-05-21 18:17:28.934 UTC | INFO     | app.app                   | Attempting remote load for ctd (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:28.954 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for waves (m204). Will try next path.
2025-05-21 18:17:28.954 UTC | INFO     | app.app                   | Attempting remote load for waves (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:29.051 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for power (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/Amps%20Power%20Summary%20Report.csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.051 UTC | WARNING  | app.app                   | All remote load attempts failed for power (m204). Falling back to default local.
2025-05-21 18:17:29.051 UTC | INFO     | app.app                   | Attempting fallback local load for power (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:29.065 UTC | INFO     | app.app                   | CACHE STORE: Storing power for m204 (from Local (Default Fallback): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:29.065 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for ctd (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/Seabird%20CTD%20Records%20with%20D.O..csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.065 UTC | WARNING  | app.app                   | All remote load attempts failed for ctd (m204). Falling back to default local.
2025-05-21 18:17:29.067 UTC | INFO     | app.app                   | Attempting fallback local load for ctd (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:29.235 UTC | INFO     | app.app                   | CACHE STORE: Storing ctd for m204 (from Local (Default Fallback): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:29.235 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for ais (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/AIS%20Report.csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.235 UTC | WARNING  | app.app                   | All remote load attempts failed for ais (m204). Falling back to default local.
2025-05-21 18:17:29.241 UTC | INFO     | app.app                   | Attempting fallback local load for ais (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:29.252 UTC | INFO     | app.app                   | CACHE STORE: Storing ais for m204 (from Local (Default Fallback): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:29.252 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for errors (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/Vehicle%20Error%20Report.csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.252 UTC | WARNING  | app.app                   | All remote load attempts failed for errors (m204). Falling back to default local.
2025-05-21 18:17:29.252 UTC | INFO     | app.app                   | Attempting fallback local load for errors (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:29.258 UTC | INFO     | app.app                   | CACHE STORE: Storing errors for m204 (from Local (Default Fallback): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:29.258 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for waves (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/GPS%20Waves%20Sensor%20Data.csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.258 UTC | WARNING  | app.app                   | All remote load attempts failed for waves (m204). Falling back to default local.
2025-05-21 18:17:29.258 UTC | INFO     | app.app                   | Attempting fallback local load for waves (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:29.267 UTC | INFO     | app.app                   | CACHE STORE: Storing waves for m204 (from Local (Default Fallback): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:29.267 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for weather (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/Weather%20Records%202.csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.267 UTC | WARNING  | app.app                   | All remote load attempts failed for weather (m204). Falling back to default local.
2025-05-21 18:17:29.267 UTC | INFO     | app.app                   | Attempting fallback local load for weather (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:29.285 UTC | INFO     | app.app                   | CACHE STORE: Storing weather for m204 (from Local (Default Fallback): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:29.378 UTC | INFO     | app.app                   | --- Debugging Template Context ---
2025-05-21 18:17:29.378 UTC | INFO     | app.app                   | Type of power_info: <class 'dict'>
2025-05-21 18:17:29.378 UTC | INFO     | app.app                   | Keys in power_info: ['values', 'latest_timestamp_str', 'time_ago_str']
2025-05-21 18:17:29.378 UTC | INFO     | app.app                   | Type of power_info['values']: <class 'dict'>
2025-05-21 18:17:29.378 UTC | INFO     | app.app                   | Keys in power_info['values']: ['BatteryWattHours', 'SolarInputWatts', 'PowerDrawWatts', 'NetPowerWatts', 'Timestamp']
2025-05-21 18:17:29.472 UTC | INFO     | app.app                   | Force refresh requested for power (m204). Bypassing cache.
2025-05-21 18:17:29.472 UTC | INFO     | app.app                   | Attempting remote load for power (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:29.484 UTC | INFO     | app.app                   | Force refresh requested for waves (m204). Bypassing cache.
2025-05-21 18:17:29.486 UTC | INFO     | app.app                   | Attempting remote load for waves (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:29.494 UTC | INFO     | app.app                   | Force refresh requested for ctd (m204). Bypassing cache.
2025-05-21 18:17:29.494 UTC | INFO     | app.app                   | Attempting remote load for ctd (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:29.505 UTC | INFO     | app.app                   | Force refresh requested for weather (m204). Bypassing cache.
2025-05-21 18:17:29.505 UTC | INFO     | app.app                   | Attempting remote load for weather (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:29.521 UTC | INFO     | app.app                   | Latitude/Longitude not provided for forecast. Attempting to infer from telemetry for mission m204.
2025-05-21 18:17:29.521 UTC | INFO     | app.app                   | Force refresh requested for telemetry (m204). Bypassing cache.
2025-05-21 18:17:29.521 UTC | INFO     | app.app                   | Attempting remote load for telemetry (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_realtime_missions (client=None)
2025-05-21 18:17:29.582 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for power (m204). Will try next path.
2025-05-21 18:17:29.582 UTC | INFO     | app.app                   | Attempting remote load for power (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:29.635 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for ctd (m204). Will try next path.
2025-05-21 18:17:29.635 UTC | INFO     | app.app                   | Attempting remote load for ctd (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:29.655 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for weather (m204). Will try next path.
2025-05-21 18:17:29.655 UTC | INFO     | app.app                   | Attempting remote load for weather (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:29.665 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for telemetry (m204). Will try next path.
2025-05-21 18:17:29.665 UTC | INFO     | app.app                   | Attempting remote load for telemetry (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:29.695 UTC | INFO     | app.app                   | File not found in realtime path (expected for past missions): http://129.173.20.180:8086/output_realtime_missions/m204-SV3-1070 (C34164NS) for waves (m204). Will try next path.
2025-05-21 18:17:29.695 UTC | INFO     | app.app                   | Attempting remote load for waves (mission: m204, remote folder: m204-SV3-1070 (C34164NS)) from base: http://129.173.20.180:8086/output_past_missions (client=None)
2025-05-21 18:17:29.747 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for power (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/Amps%20Power%20Summary%20Report.csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.747 UTC | WARNING  | app.app                   | All remote load attempts failed for power (m204). Falling back to default local.
2025-05-21 18:17:29.747 UTC | INFO     | app.app                   | Attempting fallback local load for power (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
2025-05-21 18:17:29.755 UTC | INFO     | app.app                   | CACHE STORE: Storing power for m204 (from Local (Default Fallback): C:\Users\ty225269\Documents\Python Playground\Data\m204) into cache.
2025-05-21 18:17:29.798 UTC | WARNING  | app.app                   | Remote load attempt from http://129.173.20.180:8086/output_past_missions (client=None) failed for telemetry (m204): Client error '404 Not Found' for url 'http://129.173.20.180:8086/output_past_missions/m204-SV3-1070%20(C34164NS)/Telemetry%206%20Report%20by%20WGMS%20Datetime.csv'
For more information check: https://httpstatuses.com/404
2025-05-21 18:17:29.798 UTC | WARNING  | app.app                   | All remote load attempts failed for telemetry (m204). Falling back to default local.
2025-05-21 18:17:29.798 UTC | INFO     | app.app                   | Attempting fallback local load for telemetry (mission: m204) from C:\Users\ty225269\Documents\Python Playground\Data
